sim_id,scenario_id,start_date,SPX_Return,SPX_Volatility,Card1_Active,Card2_Active,Card3_Active,Card4_Active,Card5_Active,Card6_Active,Card7_Active,Card8_Active,Card9_Active,Card10_Active,Card11_Active,Final_Return
8262,lehman,2009-01-22,11.6278,2.2162,0,1,0,0,0,0,1,0,1,1,0,-9.79
8263,lehman,2008-03-24,-4.4663,1.2212,0,0,0,0,1,1,0,1,0,0,1,2.24
8264,lehman,2008-01-22,2.2411,1.3235,0,0,1,0,1,1,0,0,0,1,0,2.92
8265,lehman,2009-01-24,8.8624,2.22,1,0,0,0,0,0,1,1,0,0,1,14.16
8266,lehman,2007-12-07,-6.335,1.3988,0,1,1,0,1,0,1,0,0,0,0,4.22
8267,lehman,2008-01-29,-1.4292,1.2938,0,0,0,1,1,0,1,1,0,0,0,9.37
8268,lehman,2008-10-04,-30.4478,3.6538,0,0,1,0,1,0,1,0,0,0,1,-19.15
8269,lehman,2008-03-12,-3.7027,1.2911,1,0,0,0,0,1,1,0,0,0,1,0.74
8270,lehman,2008-10-30,-14.6957,3.1207,0,1,1,0,0,1,0,0,0,1,0,21.05
8271,lehman,2008-07-25,-30.9431,3.7285,0,1,0,0,0,1,0,0,1,1,0,4.76
8272,lehman,2008-02-05,-4.0018,1.2801,1,0,0,0,0,0,1,0,0,1,1,-1.26
8273,lehman,2008-06-03,-34.9051,2.7803,0,0,0,1,0,0,0,1,1,1,0,2.68
8274,lehman,2008-10-19,-23.2241,3.3028,0,1,0,0,0,0,0,0,1,1,1,7.12
8275,lehman,2007-11-15,-6.2433,1.4443,0,0,0,0,0,1,1,0,1,0,1,5.6
8276,lehman,2008-10-22,-13.2318,3.2526,0,0,1,0,0,0,1,0,1,0,1,-4.73
8277,lehman,2008-11-12,-4.3119,3.0039,0,0,0,1,1,0,1,0,0,0,1,5.97
8278,lehman,2009-04-29,22.2815,1.297,0,0,1,0,1,1,0,0,0,0,1,10.1
8279,lehman,2009-05-26,19.9587,1.1581,0,0,0,0,1,0,0,1,0,1,1,7.25
8280,lehman,2008-01-23,1.6009,1.3147,0,0,0,0,0,1,0,1,1,0,1,7.17
8281,lehman,2009-01-06,-1.6647,2.3601,0,1,1,0,0,0,1,1,0,0,0,10.11
8282,lehman,2007-12-11,-4.7481,1.3752,0,0,1,0,1,1,0,1,0,0,0,1.69
8283,lehman,2009-01-02,-4.1575,2.3529,1,0,0,0,0,1,0,1,0,1,0,-13.28
8284,lehman,2009-04-09,19.1534,1.4066,0,1,0,0,0,1,0,0,1,1,0,1.63
8285,lehman,2008-11-23,-2.2799,2.6563,1,0,1,1,0,0,0,0,1,0,0,0.64
8286,lehman,2008-08-09,-30.8024,3.7457,0,0,0,0,1,1,0,0,0,1,1,-23.23
8287,lehman,2007-10-08,-14.2956,1.3184,0,1,0,1,0,1,1,0,0,0,0,21.15
8288,lehman,2008-10-25,-9.4685,3.2322,1,1,0,1,0,0,0,0,0,0,1,4.38
8289,lehman,2008-09-01,-34.8808,3.8406,1,1,1,0,0,0,0,0,0,0,1,-6.0
8290,lehman,2009-04-11,16.2228,1.4269,1,0,1,1,1,0,0,0,0,0,0,8.95
8291,lehman,2009-03-19,28.4501,1.7171,1,0,0,0,1,0,0,0,1,0,1,15.74
8292,lehman,2007-12-25,-4.7427,1.3692,0,0,1,0,1,0,1,0,0,1,0,8.81
8293,lehman,2009-05-13,15.9845,1.2194,0,1,0,1,0,1,0,0,0,0,1,5.09
8294,lehman,2008-04-06,-7.3608,1.1919,1,1,0,0,1,0,0,1,0,0,0,-4.46
8295,lehman,2008-10-04,-30.4478,3.6538,0,1,1,0,1,0,0,0,0,1,0,2.35
8296,lehman,2008-11-23,-2.2799,2.6563,0,0,0,1,1,0,1,0,0,0,1,-2.31
8297,lehman,2007-12-17,-3.9851,1.3751,1,0,0,1,0,1,0,0,1,0,0,-1.2
8298,lehman,2008-03-02,-3.6918,1.3054,0,0,0,1,1,0,1,1,0,0,0,4.02
8299,lehman,2009-03-21,22.2245,1.5679,0,0,0,1,1,0,1,0,0,1,0,-5.58
8300,lehman,2007-12-22,-4.7512,1.3691,0,1,0,0,1,0,1,0,1,0,0,-0.67
8301,lehman,2008-07-15,-28.3288,3.6789,1,0,0,0,1,0,0,1,0,0,1,-25.37
8302,lehman,2008-07-31,-29.9437,3.7546,1,1,0,0,0,1,1,0,0,0,0,-19.94
8303,lehman,2007-10-08,-14.2956,1.3184,0,1,1,0,1,0,1,0,0,0,0,6.92
8304,lehman,2009-04-22,23.6121,1.3205,0,1,0,0,0,1,0,0,1,0,1,14.59
8305,lehman,2007-11-09,-5.7302,1.481,0,1,0,1,0,0,0,1,1,0,0,3.69
8306,lehman,2008-07-15,-28.3288,3.6789,1,0,1,1,0,0,0,0,0,0,1,-28.91
8307,lehman,2009-01-18,17.3456,2.2477,0,0,1,0,1,0,0,0,1,0,1,20.17
8308,lehman,2007-10-04,-10.5533,1.295,0,1,0,0,1,0,0,1,1,0,0,19.95
8309,lehman,2007-09-02,-10.6625,1.2511,0,1,0,1,0,0,0,0,0,1,1,3.04
8310,lehman,2007-09-13,-9.9269,1.3008,0,0,0,0,0,0,1,1,1,0,1,-11.94
8311,lehman,2008-04-15,-7.314,1.2266,1,0,0,0,1,0,0,0,1,1,0,-2.66
8312,lehman,2007-11-02,-12.8791,1.4732,1,1,0,0,0,1,0,0,1,0,0,3.92
8313,lehman,2007-12-04,-4.5406,1.4044,0,0,1,1,0,0,1,1,0,0,0,4.77
8314,lehman,2008-01-07,-1.2654,1.3527,1,0,1,0,0,0,0,1,1,0,0,-0.38
8315,lehman,2008-10-16,-23.7809,3.3114,1,0,0,0,1,1,0,0,0,0,1,-9.83
8316,lehman,2008-07-02,-40.3545,3.3937,0,0,0,1,1,0,0,1,1,0,0,-20.87
8317,lehman,2008-10-22,-13.2318,3.2526,0,1,1,1,0,0,1,0,0,0,0,10.86
8318,lehman,2008-08-25,-33.3981,3.7829,1,1,0,0,0,0,1,1,0,0,0,-2.13
8319,lehman,2008-07-26,-26.0206,3.7645,1,1,0,0,0,0,0,1,1,0,0,-5.48
8320,lehman,2008-03-19,-0.1617,1.2469,0,0,0,1,1,0,1,1,0,0,0,2.22
8321,lehman,2009-05-07,17.147,1.2614,1,0,0,0,1,1,0,0,0,0,1,14.76
8322,lehman,2009-01-22,11.6278,2.2162,0,1,1,0,0,0,1,1,0,0,0,15.87
8323,lehman,2007-12-29,-5.0403,1.3727,0,0,1,1,0,0,0,1,1,0,0,0.54
8324,lehman,2008-04-14,-4.0156,1.1916,0,0,1,1,1,1,0,0,0,0,0,-1.37
8325,lehman,2009-04-08,24.6946,1.4487,0,1,0,0,1,0,0,0,1,0,1,9.01
8326,lehman,2008-02-06,-3.624,1.2785,1,0,0,0,1,0,0,1,0,0,1,1.77
8327,lehman,2008-07-11,-34.1495,3.643,1,0,0,1,1,0,1,0,0,0,0,-31.4
8328,lehman,2008-04-20,-11.2472,1.2559,0,1,0,1,1,0,0,0,1,0,0,-11.35
8329,lehman,2008-02-11,-5.7956,1.2869,0,0,0,1,1,0,0,0,1,0,1,-0.32
8330,lehman,2008-12-14,6.9839,2.3888,0,0,0,0,1,0,0,1,1,1,0,10.59
8331,lehman,2007-11-02,-12.8791,1.4732,1,1,0,0,0,0,1,0,0,1,0,1.36
8332,lehman,2008-10-13,-31.8902,3.3904,0,1,0,0,0,0,1,0,0,1,1,-17.87
8333,lehman,2009-03-01,36.1362,1.9476,0,0,1,0,0,0,1,0,0,1,1,14.81
8334,lehman,2008-08-23,-33.3981,3.7829,1,1,0,0,0,0,0,0,1,0,1,-12.15
8335,lehman,2008-05-17,-30.9604,2.0416,1,0,1,0,1,0,1,0,0,0,0,-21.38
8336,lehman,2008-03-01,-3.6918,1.3054,1,0,1,0,0,0,1,0,0,0,1,-4.36
8337,lehman,2008-03-14,-0.2531,1.3088,1,0,1,0,0,1,1,0,0,0,0,-1.45
8338,lehman,2008-02-01,-5.814,1.2888,0,0,1,1,0,0,0,0,0,1,1,3.09
8339,lehman,2008-04-28,-17.186,1.4282,1,1,0,0,0,1,1,0,0,0,0,-13.81
8340,lehman,2008-12-14,6.9839,2.3888,0,0,0,0,1,1,0,1,1,0,0,12.81
8341,lehman,2008-11-02,-15.5604,3.1319,1,0,1,0,0,1,0,0,0,1,0,-6.1
8342,lehman,2008-08-15,-30.161,3.7705,0,1,1,0,0,0,1,0,0,1,0,-22.23
8343,lehman,2008-12-16,-0.4315,2.3442,0,0,0,0,1,0,1,0,1,1,0,7.05
8344,lehman,2008-01-24,0.5969,1.311,1,0,0,1,0,1,0,0,0,1,0,-4.57
8345,lehman,2007-09-15,-9.4633,1.3049,0,0,0,1,0,1,0,1,0,1,0,0.03
8346,lehman,2008-06-23,-31.7944,3.1472,0,0,1,0,0,1,0,1,1,0,0,-19.32
8347,lehman,2007-11-05,-11.9474,1.4743,0,0,0,0,1,0,0,0,1,1,1,-3.38
8348,lehman,2007-12-15,-3.9851,1.3751,0,0,0,0,1,0,1,1,0,0,1,12.84
8349,lehman,2007-12-07,-6.335,1.3988,0,0,1,0,1,1,0,0,0,1,0,3.84
8350,lehman,2008-11-29,6.1283,2.4885,0,0,0,1,0,1,0,0,1,1,0,12.96
8351,lehman,2009-04-30,21.9807,1.2979,0,0,0,0,0,1,1,0,1,0,1,3.95
8352,lehman,2008-11-15,0.938,2.9077,0,0,0,0,1,1,0,0,1,1,0,-2.46
8353,lehman,2008-03-19,-0.1617,1.2469,0,1,0,0,1,0,0,0,1,1,0,-0.63
8354,lehman,2009-01-26,8.8624,2.22,0,0,1,1,0,0,1,0,0,0,1,14.35
8355,lehman,2008-10-18,-23.2241,3.3028,1,1,0,0,0,1,0,1,0,0,0,3.52
8356,lehman,2008-06-16,-26.0554,3.0524,1,0,0,0,0,1,1,1,0,0,0,-12.68
8357,lehman,2008-05-07,-12.8755,1.5962,0,0,1,0,0,0,1,1,1,0,0,-4.4
8358,lehman,2007-11-07,-7.3251,1.4872,0,0,1,0,1,0,1,0,0,1,0,-3.49
8359,lehman,2007-11-22,-5.2155,1.4472,0,0,0,0,0,0,1,0,1,1,1,-4.08
8360,lehman,2008-03-08,0.8552,1.3395,1,1,0,0,0,0,1,0,1,0,0,2.36
8361,lehman,2008-01-06,-1.2654,1.3527,0,0,0,1,0,1,1,1,0,0,0,7.43
8362,lehman,2009-01-07,3.9949,2.3542,0,1,0,1,0,0,1,1,0,0,0,8.16
8363,lehman,2008-05-28,-31.9526,2.6595,0,0,1,1,0,0,1,1,0,0,0,-18.29
8364,lehman,2008-09-02,-34.8808,3.8406,0,1,1,0,1,0,0,0,0,1,0,9.88
8365,lehman,2008-09-16,-28.4278,3.8341,0,1,0,0,1,0,0,0,0,1,1,-2.02
8366,lehman,2008-10-29,-13.3288,3.1305,0,1,0,0,0,0,1,0,1,0,1,7.75
8367,lehman,2007-12-05,-6.3346,1.3959,0,1,1,0,1,0,0,0,0,0,1,1.22
8368,lehman,2008-03-27,-2.0788,1.2151,0,0,1,0,0,1,0,0,1,0,1,1.34
8369,lehman,2007-12-27,-4.2587,1.3649,0,1,0,0,0,0,1,1,1,0,0,2.07
8370,lehman,2007-11-22,-5.2155,1.4472,0,1,0,0,0,0,1,1,0,1,0,1.74
8371,lehman,2007-12-02,-5.0651,1.4057,0,1,0,0,0,1,0,1,0,0,1,-1.82
8372,lehman,2008-11-24,-2.2799,2.6563,1,1,0,0,0,1,1,0,0,0,0,5.59
8373,lehman,2008-04-21,-11.2472,1.2559,0,0,0,0,1,1,0,1,0,1,0,-3.62
8374,lehman,2009-04-04,23.0574,1.4747,0,0,1,0,1,0,0,0,1,0,1,8.38
8375,lehman,2007-11-21,-3.6746,1.4575,0,1,0,0,0,1,0,1,1,0,0,-1.9
8376,lehman,2007-11-05,-11.9474,1.4743,0,0,0,0,1,1,1,0,0,0,1,0.12
8377,lehman,2008-07-23,-31.8674,3.732,1,0,0,0,0,0,1,0,0,1,1,-11.4
8378,lehman,2009-03-07,44.1399,1.8862,0,0,0,1,0,0,1,0,1,1,0,2.72
8379,lehman,2008-01-03,-4.2711,1.3734,0,0,0,1,0,0,1,1,0,1,0,4.62
8380,lehman,2008-12-20,1.2907,2.3457,0,0,1,1,0,0,1,1,0,0,0,8.8
8381,lehman,2009-04-23,23.1735,1.3188,0,0,1,0,0,1,0,1,0,1,0,4.91
8382,lehman,2008-12-19,0.5845,2.3502,0,1,0,0,0,1,0,1,1,0,0,9.17
8383,lehman,2008-01-17,1.8894,1.3184,0,1,0,0,0,1,1,0,0,0,1,10.49
8384,lehman,2008-08-16,-28.8495,3.769,0,1,0,1,0,0,0,0,1,1,0,-6.62
8385,lehman,2008-06-18,-32.3611,3.1282,1,0,0,0,0,1,0,0,1,1,0,-14.76
8386,lehman,2007-10-18,-15.0193,1.3942,0,0,0,1,0,0,1,1,0,1,0,6.39
8387,lehman,2008-01-07,-1.2654,1.3527,1,0,0,0,0,0,1,0,1,0,1,8.35
8388,lehman,2009-01-30,8.3814,2.178,0,0,0,0,0,1,1,0,1,1,0,3.25
8389,lehman,2008-03-26,-3.594,1.2196,0,0,0,0,1,1,0,1,1,0,0,3.04
8390,lehman,2009-04-09,19.1534,1.4066,1,1,0,0,0,0,0,1,1,0,0,6.1
8391,lehman,2008-08-30,-34.8808,3.8406,0,1,0,0,1,0,1,0,0,1,0,6.26
8392,lehman,2008-09-19,-33.5708,3.785,1,0,1,0,1,0,0,1,0,0,0,-11.83
8393,lehman,2008-12-13,6.9839,2.3888,0,0,1,0,1,1,0,0,0,0,1,11.9
8394,lehman,2008-11-21,8.6959,2.6981,0,0,1,1,0,0,0,0,1,1,0,8.64
8395,lehman,2008-07-30,-31.0669,3.7555,0,0,0,1,1,0,0,1,1,0,0,-7.82
8396,lehman,2008-05-12,-17.2787,1.8967,0,0,1,0,0,0,1,0,1,1,0,-0.62
8397,lehman,2008-06-30,-32.8813,3.2883,0,1,0,1,0,0,1,0,1,0,0,-21.36
8398,lehman,2008-02-24,-9.2171,1.3227,1,0,1,0,0,0,0,0,1,0,1,-5.71
8399,lehman,2008-05-07,-12.8755,1.5962,1,0,1,0,0,0,0,0,1,1,0,-4.43
8400,lehman,2009-03-24,25.6302,1.5519,1,1,0,0,1,0,1,0,0,0,0,12.6
8401,lehman,2008-01-11,-1.7002,1.3292,1,1,0,0,0,0,1,0,0,0,1,4.31
8402,lehman,2009-05-30,15.7169,1.1086,0,0,0,1,1,0,0,0,1,1,0,3.74
8403,lehman,2008-11-27,-4.9451,2.6415,0,1,1,0,0,1,1,0,0,0,0,-1.09
8404,lehman,2008-04-12,-4.0156,1.1916,1,0,0,0,1,0,0,0,0,1,1,-4.73
8405,lehman,2009-04-09,19.1534,1.4066,0,1,1,0,1,0,0,0,0,1,0,9.96
8406,lehman,2008-06-22,-31.7944,3.1472,0,1,0,0,0,1,1,0,1,0,0,-18.69
8407,lehman,2008-10-21,-21.0628,3.2902,0,1,0,1,1,0,0,1,0,0,0,9.92
8408,lehman,2008-07-26,-26.0206,3.7645,0,0,1,1,0,0,0,0,1,0,1,-20.33
8409,lehman,2008-04-06,-7.3608,1.1919,1,1,0,0,0,0,0,1,0,0,1,-7.94
8410,lehman,2008-11-21,8.6959,2.6981,0,0,0,0,1,0,0,1,1,0,1,12.17
8411,lehman,2008-06-13,-28.9501,3.0209,0,0,0,1,0,1,0,0,1,0,1,-17.38
8412,lehman,2008-11-17,0.938,2.9077,0,0,0,1,0,1,0,1,0,0,1,9.65
8413,lehman,2008-03-21,-4.4663,1.2212,1,1,0,0,1,0,0,0,0,1,0,-3.37
8414,lehman,2008-03-30,-4.2345,1.2238,0,0,0,1,1,0,1,0,0,0,1,0.51
8415,lehman,2008-09-07,-33.3375,3.8563,0,0,0,0,1,0,0,0,1,1,1,-12.79
8416,lehman,2007-12-29,-5.0403,1.3727,1,0,1,1,0,0,0,0,0,0,1,2.76
8417,lehman,2008-05-07,-12.8755,1.5962,0,0,1,1,0,0,0,0,0,1,1,2.38
8418,lehman,2009-01-15,11.6967,2.3131,0,0,0,1,0,0,0,1,1,0,1,4.61
8419,lehman,2008-11-22,-2.2799,2.6563,0,1,0,1,0,1,0,1,0,0,0,8.16
8420,lehman,2007-10-27,-12.4012,1.4943,0,1,1,1,1,0,0,0,0,0,0,0.02
8421,lehman,2008-08-23,-33.3981,3.7829,0,1,1,0,0,0,0,0,1,1,0,-1.23
8422,lehman,2009-04-08,24.6946,1.4487,0,0,1,1,1,0,0,0,1,0,0,1.18
8423,lehman,2007-09-12,-6.1662,1.2658,1,0,1,0,1,0,1,0,0,0,0,-1.27
8424,lehman,2007-09-25,-11.0215,1.2835,0,1,0,1,0,0,1,1,0,0,0,18.69
8425,lehman,2008-04-07,-7.3608,1.1919,0,1,0,0,1,0,1,1,0,0,0,-4.04
8426,lehman,2008-03-10,0.8552,1.3395,0,0,0,0,1,0,1,1,0,1,0,1.94
8427,lehman,2009-01-16,10.4726,2.3127,0,0,1,1,1,0,1,0,0,0,0,18.25
8428,lehman,2007-12-18,-3.5327,1.3783,0,1,0,0,0,0,1,1,0,1,0,2.82
8429,lehman,2008-02-22,-10.2135,1.3051,0,0,1,1,0,0,1,0,0,1,0,8.66
8430,lehman,2008-09-16,-28.4278,3.8341,0,1,1,0,0,0,0,0,1,0,1,7.71
8431,lehman,2007-10-20,-14.4849,1.3872,0,1,0,0,1,1,1,0,0,0,0,18.42
8432,lehman,2007-11-08,-7.1509,1.4874,0,0,0,0,0,1,1,1,1,0,0,2.05
8433,lehman,2008-02-09,-5.7956,1.2869,1,0,0,1,0,0,1,0,0,1,0,-2.32
8434,lehman,2008-08-12,-27.7445,3.7605,1,0,1,0,0,0,0,1,0,1,0,5.8
8435,lehman,2008-03-21,-4.4663,1.2212,0,1,1,0,0,1,0,1,0,0,0,-4.45
8436,lehman,2009-04-15,17.7429,1.4084,1,0,0,1,0,1,1,0,0,0,0,6.61
8437,lehman,2008-12-03,-1.7893,2.446,0,0,0,0,1,0,0,1,0,1,1,-8.68
8438,lehman,2008-07-25,-30.9431,3.7285,1,0,0,1,1,0,0,0,0,1,0,11.52
8439,lehman,2009-01-31,9.1466,2.1786,0,0,1,0,1,0,0,0,0,1,1,-3.69
8440,lehman,2008-01-13,-0.8614,1.3391,0,0,0,1,0,0,1,1,1,0,0,6.38
8441,lehman,2007-09-23,-11.1265,1.2833,1,1,0,0,0,1,0,0,0,1,0,4.89
8442,lehman,2007-11-03,-11.9474,1.4743,0,1,1,1,0,0,0,0,0,0,1,16.05
8443,lehman,2007-12-11,-4.7481,1.3752,1,1,0,0,0,0,0,0,1,1,0,-5.35
8444,lehman,2008-09-28,-30.4017,3.6886,0,0,0,0,0,0,1,0,1,1,1,3.7
8445,lehman,2008-10-01,-33.4108,3.6827,0,1,1,0,0,1,0,1,0,0,0,-9.92
8446,lehman,2008-12-26,3.514,2.3623,0,0,0,0,0,1,0,1,1,1,0,6.93
8447,lehman,2008-10-16,-23.7809,3.3114,1,1,0,0,0,0,0,1,1,0,0,14.9
8448,lehman,2008-06-27,-33.4509,3.2859,0,0,1,0,1,1,0,0,1,0,0,-27.64
8449,lehman,2009-05-23,19.9587,1.1581,0,1,0,0,1,0,1,0,0,1,0,8.22
8450,lehman,2008-03-28,-2.7843,1.2219,0,0,0,0,0,0,1,1,0,1,1,-0.23
8451,lehman,2008-04-19,-11.2472,1.2559,0,0,0,0,1,1,1,0,0,1,0,1.39
8452,lehman,2009-02-06,5.8393,2.1642,0,1,0,1,1,0,0,1,0,0,0,0.66
8453,lehman,2008-10-04,-30.4478,3.6538,1,0,0,0,0,1,0,0,1,0,1,-11.59
8454,lehman,2008-07-13,-30.8955,3.6684,0,1,0,0,1,0,0,1,0,0,1,-10.7
8455,lehman,2008-11-09,-8.3452,3.046,0,0,1,1,0,0,0,1,1,0,0,7.38
8456,lehman,2008-10-24,-10.5763,3.2417,0,0,1,0,1,1,0,0,1,0,0,-1.38
8457,lehman,2009-03-12,33.5522,1.7532,0,0,0,1,0,0,1,1,1,0,0,5.89
8458,lehman,2009-01-04,-2.2233,2.3575,1,1,1,0,0,0,0,0,1,0,0,12.91
8459,lehman,2007-12-19,-3.4384,1.3782,1,1,0,0,0,0,0,1,0,0,1,2.57
8460,lehman,2009-01-31,9.1466,2.1786,0,1,1,0,1,0,1,0,0,0,0,15.5
8461,lehman,2007-11-05,-11.9474,1.4743,0,1,0,0,0,0,0,1,1,1,0,2.07
8462,lehman,2008-01-10,-3.0049,1.336,0,0,0,1,0,0,0,1,1,0,1,8.18
8463,lehman,2008-06-29,-32.8813,3.2883,0,0,0,0,1,0,1,0,0,1,1,-2.46
8464,lehman,2009-05-03,16.9338,1.2635,1,1,0,1,0,0,0,0,0,0,1,16.14
8465,lehman,2009-03-08,44.1399,1.8862,1,0,0,1,0,0,0,1,1,0,0,4.07
8466,lehman,2008-04-26,-17.186,1.4282,0,0,1,0,0,1,0,0,1,0,1,-14.08
8467,lehman,2007-12-11,-4.7481,1.3752,1,0,0,1,0,0,0,1,1,0,0,6.15
8468,lehman,2009-01-27,8.5916,2.219,0,1,0,0,1,0,1,0,0,1,0,3.92
8469,lehman,2008-02-03,-4.262,1.2864,0,0,1,1,1,0,0,0,0,0,1,-0.74
8470,lehman,2007-12-12,-4.5964,1.3761,1,0,0,1,0,1,0,0,1,0,0,8.25
8471,lehman,2008-08-07,-31.3292,3.7427,0,1,1,1,0,1,0,0,0,0,0,-24.42
8472,lehman,2009-04-25,24.6353,1.3115,0,1,1,0,0,0,1,0,0,0,1,8.66
8473,lehman,2008-01-11,-1.7002,1.3292,1,0,1,0,0,1,0,1,0,0,0,0.51
8474,lehman,2008-10-01,-33.4108,3.6827,0,0,1,1,0,0,0,0,0,1,1,16.98
8475,lehman,2008-05-20,-35.6219,2.1664,1,0,0,0,0,0,1,0,1,0,1,-25.0
8476,lehman,2009-05-12,13.3759,1.2508,0,1,0,1,1,0,0,1,0,0,0,8.96
8477,lehman,2007-10-18,-15.0193,1.3942,0,1,1,0,0,0,0,0,1,1,0,-8.81
8478,lehman,2009-01-28,5.393,2.1947,0,1,0,1,1,0,0,0,0,1,0,10.16
8479,lehman,2008-10-06,-30.4478,3.6538,0,1,1,0,0,0,0,0,0,1,1,-18.92
8480,lehman,2008-06-13,-28.9501,3.0209,0,0,1,0,1,0,1,0,1,0,0,-22.48
8481,lehman,2007-11-17,-7.3224,1.4471,1,1,0,0,1,0,0,0,0,0,1,-6.96
8482,lehman,2009-04-26,24.6353,1.3115,0,0,1,0,1,1,0,1,0,0,0,4.35
8483,lehman,2009-01-16,10.4726,2.3127,1,1,0,0,0,1,1,0,0,0,0,13.89
8484,lehman,2007-11-18,-7.3224,1.4471,0,1,1,0,0,1,0,0,0,1,0,3.89
8485,lehman,2007-10-03,-10.282,1.2953,0,1,0,0,0,0,0,0,1,1,1,4.3
8486,lehman,2007-12-05,-6.3346,1.3959,1,1,0,0,1,1,0,0,0,0,0,-3.1
8487,lehman,2007-12-23,-4.7512,1.3691,1,0,0,0,1,0,1,0,1,0,0,12.76
8488,lehman,2009-05-05,16.2624,1.2673,1,0,1,0,0,1,0,0,1,0,0,5.92
8489,lehman,2009-02-21,25.4732,2.0718,0,1,0,1,0,1,1,0,0,0,0,-1.89
8490,lehman,2008-12-28,2.175,2.3682,0,0,0,1,0,0,0,0,1,1,1,-11.84
8491,lehman,2009-04-10,16.2228,1.4269,0,0,1,0,0,0,1,0,1,1,0,5.43
8492,lehman,2007-11-25,-1.2002,1.4405,0,1,0,0,0,1,0,1,0,0,1,-3.06
8493,lehman,2009-03-17,28.1396,1.7295,0,0,0,1,1,1,1,0,0,0,0,8.53
8494,lehman,2008-03-02,-3.6918,1.3054,0,0,0,1,0,1,0,1,0,0,1,-1.0
8495,lehman,2008-01-06,-1.2654,1.3527,1,0,0,0,0,1,0,0,0,1,1,5.55
8496,lehman,2008-08-30,-34.8808,3.8406,1,0,0,0,1,1,0,1,0,0,0,-17.2
8497,lehman,2008-02-22,-10.2135,1.3051,0,0,1,0,1,1,0,1,0,0,0,-1.81
8498,lehman,2008-01-27,-1.1928,1.2948,0,0,1,0,0,0,0,1,0,1,1,-3.72
8499,lehman,2008-06-27,-33.4509,3.2859,1,0,0,0,0,1,0,1,0,1,0,-17.97
8500,lehman,2008-01-01,-4.9221,1.3714,0,1,0,1,0,0,0,0,1,1,0,3.87
8501,lehman,2007-09-23,-11.1265,1.2833,0,0,1,1,1,0,1,0,0,0,0,-6.63
8502,lehman,2008-05-03,-15.7458,1.5928,0,1,0,0,0,0,0,1,1,0,1,-10.78
8503,lehman,2008-08-01,-30.84,3.7577,0,1,0,0,1,0,0,1,1,0,0,-6.55
8504,lehman,2009-02-26,26.3406,2.0275,0,0,0,0,0,0,1,1,1,0,1,18.37
8505,lehman,2009-03-27,21.292,1.5478,0,0,0,1,0,1,0,0,1,1,0,1.6
8506,lehman,2008-02-25,-9.2171,1.3227,1,0,0,0,0,0,1,0,1,1,0,-1.54
8507,lehman,2008-02-19,-7.0723,1.3062,1,0,0,0,0,0,0,1,1,0,1,-4.16
8508,lehman,2008-09-17,-24.7754,3.8079,1,0,1,0,1,0,0,0,1,0,0,-1.72
8509,lehman,2009-04-23,23.1735,1.3188,1,0,0,1,1,1,0,0,0,0,0,4.1
8510,lehman,2008-11-07,-10.3771,3.0467,1,1,0,0,0,1,1,0,0,0,0,-7.67
8511,lehman,2009-05-10,16.2597,1.2207,0,1,0,0,1,0,1,1,0,0,0,5.16
8512,lehman,2008-04-09,-3.9727,1.2016,0,1,0,0,0,0,0,1,1,1,0,-0.98
8513,lehman,2008-02-11,-5.7956,1.2869,0,1,0,1,1,0,0,1,0,0,0,1.05
8514,lehman,2008-06-30,-32.8813,3.2883,0,1,0,0,0,0,0,1,1,0,1,-17.66
8515,lehman,2007-12-10,-6.7324,1.397,1,0,0,1,0,1,0,1,0,0,0,0.66
8516,lehman,2007-12-23,-4.7512,1.3691,0,1,0,0,1,0,0,0,1,0,1,0.37
8517,lehman,2009-04-20,24.1449,1.3349,0,1,0,0,0,0,1,0,0,1,1,14.1
8518,lehman,2007-09-26,-11.5798,1.2818,0,1,1,0,0,1,0,1,0,0,0,18.5
8519,lehman,2008-05-29,-32.7343,2.6581,1,0,0,1,0,0,0,1,0,1,0,-7.92
8520,lehman,2007-12-26,-4.7427,1.3692,0,1,0,0,1,1,1,0,0,0,0,0.25
8521,lehman,2009-02-21,25.4732,2.0718,1,0,0,0,0,1,0,1,1,0,0,7.64
8522,lehman,2008-04-13,-4.0156,1.1916,1,0,1,0,0,1,1,0,0,0,0,-4.34
8523,lehman,2008-09-12,-33.512,3.8486,0,0,0,1,0,1,1,0,1,0,0,-8.62
8524,lehman,2007-12-31,-5.0403,1.3727,0,1,0,0,0,1,0,1,1,0,0,7.18
8525,lehman,2008-11-13,-9.4514,2.9241,0,1,1,0,0,0,1,0,0,0,1,12.57
8526,lehman,2008-08-04,-30.8925,3.7578,1,0,1,0,0,0,0,0,0,1,1,16.38
8527,lehman,2008-01-07,-1.2654,1.3527,0,0,0,0,0,1,1,0,1,1,0,-0.52
8528,lehman,2008-09-16,-28.4278,3.8341,0,0,1,0,1,0,1,1,0,0,0,-12.54
8529,lehman,2009-03-27,21.292,1.5478,1,0,1,0,0,1,0,0,0,0,1,14.27
8530,lehman,2008-02-27,-8.6477,1.3267,0,1,0,1,0,1,0,0,1,0,0,4.04
8531,lehman,2008-11-13,-9.4514,2.9241,0,0,0,0,1,0,1,0,0,1,1,3.64
8532,lehman,2008-04-30,-9.4191,1.554,0,0,0,1,1,0,1,0,1,0,0,-3.46
8533,lehman,2008-11-06,-10.366,3.0468,1,1,0,0,0,0,0,1,0,0,1,-0.02
